2013-04-09 22:12:24,550 [Worker-79] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 22:12:24,551 [Worker-79] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 22:12:24,553 [Worker-79] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 22:12:24,554 [Worker-79] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 22:19:32,320 [Worker-66] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: sample.book.asd:PrimeNumber:0.0.1-SNAPSHOT @ /General Stuff/Pradeep/GIT/OSXTest/PrimeNumber/pom.xml.
2013-04-09 22:19:32,673 [Worker-66] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 22:19:32,687 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 22:19:32,689 [Worker-66] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 22:19:32,698 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 22:22:40,396 [Worker-66] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 22:22:40,397 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 22:22:40,398 [Worker-66] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 22:22:40,414 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
